Ship,Class,Estimated Ship Slot Count,Machine ID,Manufacturer,Machine Title,Variant,Family,Bank,Seat In Bank,Confidence,Status,AP Visibility Score,Source Basis,Whitelist Rule
Odyssey of the Seas,Quantum Ultra,350,O-115,Light & Wonder,Rich Little Hens,Standard,Video Slot,RIC-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-116,IGT,Cosmic Cat,Standard,Video Slot,COS-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-117,Light & Wonder,Lucky Leprechauns,Standard,Video Slot,LUC-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-118,Aristocrat,Mighty Cash,Ultra 88,Link,MIG-01,2,95,Ship-specific seed,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-119,Aristocrat,Buffalo Gold,Classic,Video Slot,BUF-01,3,95,Ship-specific seed,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-120,Modeled from user list,Lady of Athens,Standard,Video Slot,LAD-01,2,95,Ship-specific seed,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-121,Konami,Phoenix Link,General Tso,Link,PHO-01,3,62,Modeled from whitelist,10,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-122,Light & Wonder,Dancing Drums,Prosperity Link,Link,DAN-01,1,76,Fleet-staple modeled,9,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-123,Aristocrat,Buffalo Link,Super Buffalo,Link,BUF-01,3,62,Modeled from whitelist,9,User list / visual ID,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-124,Aristocrat,Lightning Link,High Stakes,Link,LIG-01,2,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-125,Light & Wonder,Bao Zhu Zhao Fu,Dragon Emblem,Video Slot,BAO-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-126,Light & Wonder,Lock It Link,Leprechaun and Devil Pig,Link,LOC-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-127,Light & Wonder,Duo Fu Duo Cai,Dragons,Video Slot,DUO-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-128,Konami,San Fa,Pandas,Video Slot,SAN-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-129,Aristocrat,Coin Trio,Piggy Burst,Video Slot,COI-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-130,Aristocrat,Buffalo Chief,Standard,Video Slot,BUF-01,3,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-131,Light & Wonder,Temple Falls,Standard,Video Slot,TEM-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-132,WMS / Light & Wonder,Beer Haus,Standard,Video Slot,BEE-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-133,Modeled from user list,Timber Wolves,Standard,Video Slot,TIM-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-134,Light & Wonder,Huff N Puff,Original,Feature Slot,HUF-01,3,95,Ship-specific seed,9,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-135,Modeled from user list,Alice,Enchanted Mirror,Licensed,ALI-01,2,95,Ship-specific seed,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-136,Modeled from user list,Day of the Dead,Standard,Video Slot,DAY-01,2,95,Ship-specific seed,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-137,Konami,Phoenix Link,Wisdom,Link,PHO-01,3,62,Modeled from whitelist,10,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-138,Aristocrat,Mighty Cash,Fortune Cash,Link,MIG-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-139,Light & Wonder,Fire Link,Pillars of Cash,Link,FIR-01,1,62,Modeled from whitelist,9,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-140,Modeled from user list,Lion Link,Standard,Link,LIO-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-141,Light & Wonder,Fire Link,Islands Rising,Link,FIR-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-142,Aristocrat,Mighty Cash,Fa Fa Fa,Link,MIG-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-143,Light & Wonder,Money Gong,Standard,Video Slot,MON-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-144,Light & Wonder,Jade Tree,Standard,Video Slot,JAD-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-145,IGT,Cats Wild Serengeti,Standard,Video Slot,CAT-01,1,62,Modeled from whitelist,8,User list / visual ID,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-146,Aristocrat,Wonder 4 Boost,Standard,Video Slot,WON-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-147,Konami,All Aboard,Dynamite Dash,Video Slot,ALL-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-148,Aristocrat,Regal Riches,Standard,Video Slot,REG-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-149,Aristocrat,Dragon Link,Golden Century,Link,DRA-01,3,95,Ship-specific seed,10,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-150,Modeled from user list,Triple Fortune Dragon,Unleashed,Video Slot,TRI-01,2,95,Ship-specific seed,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-151,Light & Wonder,Deal or No Deal,The Big Deal,Licensed,DEA-01,2,95,Ship-specific seed,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-152,Aristocrat,Dragon Link,Panda Magic,Link,DRA-01,3,76,Fleet-staple modeled,10,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-153,Light & Wonder,Quick Hit,Cash Wheel,Video Slot,QUI-01,2,95,Ship-specific seed,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-154,Aristocrat,Spooky Link,Mo' Spins / Mo' Symbols,Link,SPO-01,1,62,Modeled from whitelist,10,User list / visual ID,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-155,Aristocrat,Lightning Link,Heart Throb,Link,LIG-01,3,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-156,Light & Wonder,Dancing Drums,Prosperity,Video Slot,DAN-01,1,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-157,Light & Wonder,Lock It Link,Nightlife,Link,LOC-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-158,Light & Wonder,Huff N Even More Puff,Standard,Feature Slot,HUF-01,3,62,Modeled from whitelist,10,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-159,Light & Wonder,Coin Combo,Hurricane Horse,Video Slot,COI-01,1,62,Modeled from whitelist,9,User list / visual ID,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-160,Aristocrat,Buffalo Ascension,Standard,Video Slot,BUF-01,3,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-161,Light & Wonder,Big Hot Flaming Pots,Ms. Wong,Video Slot,BIG-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-162,Light & Wonder,Rakin' Bacon Deluxe,Standard,Video Slot,RAK-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-163,IGT,Wheel of Fortune,4D,Video Slot,WHE-01,4,76,Fleet-staple modeled,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-164,Light & Wonder,Monopoly,Various,Licensed,MON-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-165,Light & Wonder,Dancing Drums,Original,Video Slot,DAN-01,2,95,Ship-specific seed,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-166,Aristocrat,Buffalo Stampede,Standard,Video Slot,BUF-01,3,95,Ship-specific seed,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-167,Modeled from user list,Betti the Yetti,Standard,Video Slot,BET-01,2,95,Ship-specific seed,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-168,Aristocrat,Dragon Link,Happy & Prosperous,Link,DRA-01,3,76,Fleet-staple modeled,10,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-169,Aristocrat,Dragon Link,Spring Festival,Link,DRA-01,3,76,Fleet-staple modeled,9,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-170,Light & Wonder,Prosperity Link,Standard,Link,PRO-01,1,62,Modeled from whitelist,9,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-171,Aristocrat,Lightning Link,Happy Lantern,Link,LIG-01,2,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-172,Aristocrat,Bao Zhu Zhao Fu,Ignite,Video Slot,BAO-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-173,Light & Wonder,Lock It Link,Eureka Reel Blast,Link,LOC-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-174,Modeled from user list,Fu Nan Fu Nu,Standard,Video Slot,FU -01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-175,Konami,Dragon's Law,Twin Fever,Video Slot,DRA-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-176,Light & Wonder,Coin Combo,Terrific Tiger,Video Slot,COI-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-177,Light & Wonder,Flaming Hot Pots,Ms. Wong,Video Slot,FLA-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-178,Light & Wonder,Rising Rockets,Standard,Video Slot,RIS-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-179,Light & Wonder,Mighty Monkey,Standard,Video Slot,MIG-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-180,Novomatic,Book of Ra Deluxe,Standard,Video Slot,BOO-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-181,Light & Wonder,88 Fortunes,Standard,Video Slot,88 -01,2,95,Ship-specific seed,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-182,Modeled from user list,Aladdin,Magic Quest,Licensed,ALA-01,2,95,Ship-specific seed,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-183,Modeled from user list,Kingdom of the Titans,Standard,Video Slot,KIN-01,2,95,Ship-specific seed,5,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-184,Konami,Phoenix Link,Queen Chiao,Link,PHO-01,3,62,Modeled from whitelist,10,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-185,Light & Wonder,Ultimate Fire Link,China Street,Link,ULT-01,1,62,Modeled from whitelist,9,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-186,Light & Wonder,Ultimate Fire Link,Olvera Street,Link,ULT-01,1,62,Modeled from whitelist,9,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-187,Aristocrat,Lightning Link,Best Bet,Link,LIG-01,2,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-188,Light & Wonder,Bao Zhu Zhao Fu,Firecrackers / Rockets,Video Slot,BAO-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-189,Bluberi,Lock It Link,Piggy Bank / One Hell of a Game,Link,LOC-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-190,Light & Wonder,Duo Fu Duo Cai,5 Treasures,Video Slot,DUO-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-191,Konami,San Fa,Rabbits,Video Slot,SAN-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-192,Aristocrat,Coin Trio,Wild Up,Video Slot,COI-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-193,Light & Wonder,Mystery of the Lamp,Standard,Video Slot,MYS-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-194,Konami,All Aboard,Gold Express,Video Slot,ALL-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Odyssey of the Seas,Quantum Ultra,350,O-195,WMS / Light & Wonder,Heidi's Beer Haus,Standard,Video Slot,HEI-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
